Id,NameCanonical,NameAuthorship,NameYear,RefString,RefYear
2a2bb0dd-72bd-4b9c-9663-4d20153630e9,Enicoscolus collessi,"Hardy, 1962",1962,\N,""
7edaa4e6-da17-47f9-8158-4cd9c29db9a1,Erythrospermum amplifolium,Thou.,"","Thou. In: Veg. Iles Austr. Afr, t. 21. f. 2. (1806).",1806
8474a718-ac97-4e02-ae59-be7f8d4c6e1c,Schoenus capensis,L.,"",L. In: Cent. Pl. I: 4. (1755).,1755
f8d4098c-6771-4507-b741-d3bea1e39873,Cephennium reitteri,"Brisout de Barneville, 1886",1886,"Brisout de Barneville, [C.]. [Notes.]. Bulletin de la Société Entomologique de France, 1886: xxix. (1886).",1886
ed62b645-d7a6-4272-9cd7-1dc97a537596,Neobisium (Heoblothrus) beroni,"Beier, 1963",1963,\N,""
d672ccf1-f8bc-44bc-9d52-67b6adaa7753,Corbula moretonensis,"Lamprell & Healy, 1997",1997,\N,""
ae74c222-0bfc-4b73-8a17-112aa6536f4f,Macrochlaenites flavofemoratus,"(Laporte, 1834)","",\N,""
71545b79-8cb4-4502-8895-f4c1446124a1,Dugandiodendron cararense,Lozano,"",Lozano. In: Dugandiodendron Talauma Neotrop.: 52. (1994).,1994
f01f215a-e767-4f9a-89cf-0d1a87adb8eb,Heterometrus longimanus,"(Herbst, 1800)","",\N,""
bb63aa48-b165-4772-9c00-356836ca306f,Alinda serbica,"(Möllendorff, 1873)","",\N,""
b33f496a-6dff-4cfa-82f5-2e145d92a20a,Campanopsis marginata var. rigida,Kuntze,"",Kuntze. In: Revis. Gen. Pl. 2: 378. (1891).,1891
7f7f4559-bc3f-4064-820b-00816bd06b04,Harpocera ruficollis,"Westhoff, 1881",1881,"Westhoff, F. Verzeichnis bisher in Westfalen aufgefundener Arten aus der Gruppe: Hemiptera Heteroptera, zweiter Artikel. Jahresbericht des Westfalischen Provinzial-Vereins fur Wissenschaft und Kunst 9: 61--79. (1881).",1881
ddac6818-ad58-4998-bf70-308dfb25b70d,Oberea semimaura,"Pascoe, 1867",1867,\N,""
dc54fd31-6792-4b69-b258-8de42faf5fdc,Chrysoplatycerus ferrisi,"Timberlake, 1922",1922,"Timberlake, P.H. A revision of the chalcid-flies of the encyrtid genus |Chrysoplatycerus|. JOURBOOK: Proceedings of the United States National Museum VOLUME: 61(2, No2423) PAGES: 1-10. (1922).",1922
51277bf4-3940-4249-9a90-d6e41bf19896,Pyrenopeziza inornata,"Graddon, 1972",1972,"Graddon, W.D. In: Trans. Br. mycol. Soc. 58(1):156. (1972).",1972
34b8d9f9-b8ba-46d4-a8ca-599cabae9f6c,Parmularia javanica,"(Pat.) Sacc. & P.Syd., 1899",1899,Sacc. & P. Syd. In: Syll. fung. (Abellini) 14(2):709. (1899).,1899
0d2ce5d4-5315-4949-aec2-ba3af30b20c1,Sarcoglottis sancta,(Rchb.f. & Warm.) Schltr.,"",Schltr. In: Beih. Bot. Centralbl. 37(2): 420. (1920).,1920
a6c4650d-48a0-4283-9f0f-165340068e1b,Anthracus boops,"(J.Sahlberg, 1900)","",\N,""
15d14d5e-cf7f-4f39-869b-5d2ab5ab8251,Astata bigeloviae,"(Cockerell, 1897)","",\N,""
6b44c9e1-b46c-47e6-bac7-28884d41ef3c,Dircenna euteles,"Erschow, 1874",1874,\N,""
f8cf28ab-e0cb-4e6e-a52f-7b3232a2af3b,Galanga labeculata,"(Distant, 1892)","","Distant, W.L. Contributions to a knowledge of the homopterous family Fulgoridae. Transactions of the Entomological Society of London. 1892: 275-286. (1892).",1892
2ab4623e-6792-4586-8167-0a675fcdd956,Tegenaria talyshica,"Guseinov, Marusik & Koponen, 2005",2005,"Guseinov, E. F., Marusik, Y. M., Koponen, S. Spiders (Arachnida: Aranei) of Azerbaijan 5. Faunistic review of the funnel-web spiders (Agelenidae) with the description of a new genus and species. Arthropoda Selecta 14: 153-177. (2005).",2005
a38f95cf-c5be-42df-811d-7be1b5e9fe84,Gnaphalium eximium,L.,"",L. In: Mant. 2: 573. (1771).,1771
54dde420-f018-4047-96d9-eaf2ad0faf6f,Hypoxylon ophioglossoides,"(L.) Gray, 1821",1821,"Gray, S.F. In: Nat. Arr. Brit. Pl. (London) 1:512. (1821).",1821
dfa2469a-76d3-4a5a-b10f-09a9f73fe9e0,Allium reflexum,Boiss. & Reut.,"",P.E.Boissier. In: Fl. Orient. 5: 281. (1882).,1882
8d28652d-4251-43de-9459-620ec9931c8a,Falco columbarius lymani,"Bangs, 1913",1913,\N,""
6ab1c693-3a86-4c59-a2f6-df6f73c7edab,Polana quadripunctata,"Stål, 1862",1862,\N,""
79667361-b311-42af-80e6-a95896bafc0b,Rhyssomatus semicostatus,"Boheman, 1845",1845,\N,""
ed2c8f63-ce87-4aa4-83a4-579b2de6fd80,Agave tuberosa,(L.) Thiede & Eggli,"",Thiede & Eggli. In: Kakteen And. Sukk. 50: 112. (1999).,1999
7fa95028-f5e6-481a-8eaf-fa0d68efb820,Sphenoptera vanharteni,"Kalashian *in* Bílý, *et al*., 2011",2011,\N,""
397008bb-6e3a-4e2d-a606-a1476ed3cba5,Colpochila gibbosicollis,"Blackburn, 1890",1890,"Blackburn T. Revision of the genera Colpochila (including Haplonycha), Sericesthis and their allies, with descriptions of new species. Part I. Proceedings of the Linnean Society of New South Wales. Sydney 2(5):517-552. (1890).",1890
e46530fc-b5ec-496f-a430-5f5eec5e0462,Leptura octonotata,"Leng, 1890",1890,"LENG Charles William. Synopses of Cerambycidæ. Entomologica Americana. Brooklyn, New York 6 (10): 185-200. (1890).",1890
8f398964-e0a3-46e0-9bcd-e163ecaacbbf,Hydraeomyces venetus,"Speg., 1915",1915,"Spegazzini, C.L. In: Anal. Mus. nac. Hist. nat. B. Aires 27:52. (1915).",1915
69c66e7d-20dc-4e06-9844-dbea59aceba0,Doliocarpus triananus,Aymard,"",Aymard. In: Novon 17(3): 290. (2007).,2007
209336e3-a025-4262-8ad3-2c2027ea6883,Lachnea glandulosa,"Gillet, 1880",1880,"Gillet, C.-C. In: Champignons de France, Discom.(3):83. (1880).",1880
583c46cc-8f62-48f5-b972-cd3d1d2101a2,Ophrys guianensis,Aubl.,"",Aubl. In: Hist. Pl. Guiane 2: 816. (1775).,1775
37dc50db-0f56-45be-8e3b-453caf461b0f,Lebia lunaris,"Duftschmid, 1812",1812,\N,""
bcbf9d87-eb4f-435e-860a-4aae8f26efe4,Matricaria burchellii,Benth. & Hook.fil.,"",Benth. & Hook. fil. In: Gen. 2: 428. (1873).,1873
49561a2a-a761-493d-823e-905b965b0795,Calliandra geminata,(Wight & Arn.) Benth.,"",\N,""
638cc498-1275-472f-adc3-9a7f1447f9b8,Elateropsis lineata,"Schaeffer, 1908",1908,"SCHAEFFER Charles Frederic August. List of the longicorn Coleoptera collected on the Museum expedition to Brownsville, Texas and the Huachuca Mts., Arizona with descriptions of new genera and species and notes on known species. The Brooklyn Institute of Arts and Sciences. Science Bulletin 1 (12): 325-352. (1908).",1908
edda11e6-07d7-42d0-b339-a8f6faf62a1b,Leptarius dowii,"Gill, 1863",1863,\N,""
3f5ce237-f50c-4f71-b341-b598b838a2a4,Peziza quillotensis,"Mont., 1850",1850,"Gay, C. In: Fl. Chil. 7:402. (1850).",1850
ae1a3fd6-0851-472a-8168-349d93084efe,Perisymmorphocerus tenuis,"Kleine, 1919",1919,\N,""
24a5d49f-9739-4cbc-9298-fb973f66f29c,Malacocottus zonurus,\N,"",\N,""
9cf00b0c-df19-4fd9-9a60-b6322cfcae8f,Mesoperlina capnoptera,"(McLachlan, 1886)","",\N,""
c801eb39-a07a-4ee9-9a5b-31a3ebe6126a,Margaron (Unio) lecontianus,"(I.Lea, 1838)","",InvertEBase. Authority files of U.S. and Canadian land and freshwater mollusks developed for the InvertEBase project (invertebase.org). (2015).,2015
14b06063-e9db-4fe4-ba88-ed83ad6abfa0,Odontoglossum ramosissimum var. xanthinum,Rchb.f.,"","Rchb.f. In: Gard. Chron., n.s., 13: 298. (1880).",1880
3317126f-30cf-4bbd-b2c0-b23b86b01e4d,Hypolithus connexus,"Péringuey, 1896",1896,"PÉRINGUEY, Louis Albert. Descriptive catalogue of the Coleoptera of South Africa. The Coleoptera of South Africa. Part II. Carabidae. -. Transactions of the South African Philosophical Society, 7: 125-623, pls. i-xiv. (1896).",1896
42be3da6-614c-4c4c-ac73-5ad8d5606acb,Begonia solitudinis,Brade,"",Brade. In: Sellowia 9: 29. (1958).,1958
07b49f79-5139-40d2-8382-9fe738f0870f,Aneilema nummularia,Miq.,"",Miq. In: Fl. Ned. Ind. 3: 535. (1859).,1859
91ae5617-22bf-4749-8d6f-0bfe1d8ff91e,Knipolegus poecilurus venezuelanus,"(Hellmayr, 1927)","",\N,""
89d75f9d-927b-4da4-bd78-3cd1e55ca83c,Diacavus quadridens,"Browne, 1962c",1962,\N,""
0431da45-abcd-4c80-946a-54694c9398de,Discorbina imperatoria,"(d'Orbigny, 1846)","",\N,""
e1b74f99-22f8-44b6-9d6b-cec65c242bfd,Conus contusus,"Reeve, 1848",1848,"Filmer R.M. A Catalogue of Nomenclature and Taxonomy in the Living Conidae 1758 - 1998. Backhuys Publishers, Leiden. 388pp. (2001).",2001
b3547c0f-66ef-429b-b8ce-33f413f7bae2,Oxyporus yulong,"Zheng, Fa-Ke & He Yang, 2011",2011,"Zheng, Fa-Ke & He Yang. New species and records of the subgenus Oxyporus of the genus Oxyporus from Yunnan, China (Coleoptera, Staphylinidae, Oxyporinae). Acta Zootaxonomica Sinica, 36 (4): 877-881. (2011).",2011
01e6c819-f6eb-4a1e-b514-385b4e782762,Ischaemum laxum var. inscalptum,(Hochst.) Hack.,"",A.L.P.P.de Candolle & A.C.P.de Candolle. In: Monogr. Phan. 6: 245. (1889).,1889
0f40c95e-f127-425e-9ea0-1bc878c5fa53,Passalus banghaasi,"Kuwert, 1891",1891,\N,""
987d5dca-3c67-4209-b33a-c74a34753a7a,Exocentrus setosus,"White, 1855",1855,"WHITE Adam. Longicornia II. Catalogue of the Coleopterous Insects in the collection of the British Museum, London 8: 175-412, pls. 5-10. (1855).",1855
ef09e697-391e-48ef-b2a9-8c6250629321,Anotylus fusciventris,"(Cameron, 1945)","","Cameron, M. New species of Oriental Staphylinidae (Col.). Proceedings of the Royal Entomological Society of London (B), 14 (11-12): 140-145. (1945).",1945
8d36d2cd-c50b-416d-9c92-e8d999577deb,Cacalia inulifolia,(Sch.Bip. ex A.Rich.) Kuntze,"",Kuntze. In: Rev. Gen. 970. (1891).,1891
cde2792c-a86d-40de-95c2-362babaef767,Calymene planimarginata,"(Reed, 1906)","",\N,""
eead441c-3e3a-4145-a1ba-cb280e21e3b8,Archidium cubense,"R.S.Williams, 1919",1919,R. S. Williams. Bryologist. (1919).,1919
1b50c1ae-ed24-4107-9924-43de6058fc1e,Serjania longipes,Radlk.,"",Radlk. In: Monog. Serj. 256. (1875).,1875
92f870f2-524f-4034-ad68-b42e041c5bff,Sevastopuloa celaenocera,"Collenette, 1960",1960,\N,""
c6ece40b-9d44-4a54-b213-3876072faa34,Hymeniacidon fristedti,"(Topsent, 1913)","",\N,""
86815686-a1ec-453a-86b0-d7f87e3942cf,Rediviva intermedia,"Whitehead & Steiner, 2001",2001,\N,""
23810300-ed94-4716-bcf3-2f8d8cc5dbcc,Mycosphaerella stigmina-plantani,"F.A.Wolf, 1938",1938,"Wolf, F.A. In: Mycologia 30(1):54. (1938).",1938
2c760128-3312-4768-93f6-fa4be0187773,Coccotrypes nigripes,"Eggers, 1924",1924,\N,""
f7553dfa-6b1b-4a5e-9428-7208578af17f,Melita plumulosa,"Zeidler, 1989",1989,\N,""
57cead26-1ba4-423f-8f41-fd630f56474e,Geostiba (Tropogastrosipalia) kastamonuensis,"Pace, 1983",1983,"Pace, R. Specie del genere Geostiba Thomson raccolte dal Dr. C. Besuchet e collaboratori in Marocco, nella Penisola Iberica e Balcanica, e nel Medio Oriente (Coleoptera, Staphylinidae) (XXVIII Contributo alla conoscenza delle Aleocharinae). Revue Suisse de Zoologie, 90 (1): 3-46. (1983).",1983
c7142926-b0e9-490c-848b-c5f2fc672992,Peperomia subpilosa,Yunck.,"","Yunck. In: Bol. Sec. Agric. Estado Sao Paulo, Inst. Bot., No. 3 (N. Sp. Piperac. Braz.l193. (1966).",1966
e73e4ad5-e6ed-4e6d-b968-18b427c02ad5,Mimogonellus betschi,"Coiffait, 1979",1979,"Coiffait, H. Faune de Madagascar, 51. Insectes Coléoptères: Staphylinides Oxytelidae Osoriinae. Muséum National d'Histoire Naturelle, Paris. 136 pp. (1979).",1979
a1deefcd-d97a-44c5-9401-d95b65c225e0,Mygalurus bromoides,(L.) Link,"",Link. In: Enum. Hort. Berol. Alt. 1: 92. (1821).,1821
3bc5df0b-b95d-44ca-8f79-1d41850850d5,Peziza proteana f. proteana,"(Boud.) Seaver, 1917",1917,"Seaver, F.J. In: Mycologia 9(1):1. (1917).",1917
a49ee596-44c9-4a85-9b19-7579f7e206fc,Calosota kentra,"Burks, 1973",1973,"Burks, B.D. North American species of |Calosota| Curtis (Hymenoptera: Eupelmidae). JOURBOOK: Journal of the Washington Academy of Sciences VOLUME: 63 PAGES: 26-31. (1973).",1973
0d33c4b6-eda2-462c-823f-82b2c1454293,Rissoa senecta,"S.V.Wood, 1872",1872,\N,""
8e7b1373-c223-4fe6-b278-69f64d0eff7c,Mesochorus obsoletus,"Dasch, 1971",1971,"Dasch, C.E. Ichneumon-flies of America north of Mexico: 6. Subfamily Mesochorinae. Memoirs of the American Entomological Institute. No. 16. 376 pp. (1971).",1971
ca2bb158-b634-4ea2-8415-d7390cf5f9ef,Venturia hystrioides,"(Dugan, R.G.Roberts & Hanlin) Crous & U.Braun, 2007",2007,"Crous, P.W.; Schubert, K.; Braun, U.; Hoog, G.S. de; Hocking, A.D.; Shin, H.D.; Groenewald, J.Z. Opportunistic, human-pathogenic species in the Herpotrichiellaceae are phenotypically similar to saprobic or phytopathogenic species in the Venturiaceae. In: Stud. Mycol. 58:212. (2007).",2007
78c66cbb-9dea-4d49-8b27-be3dace81ceb,Richardia pentlandii,R.Whyte ex W.Watson,"","R.Whyte ex W.Watson. In: Gard. Chron., ser. 3, 12: 123. (1892).",1892
129778b8-11e8-4673-92d2-bedb8febb863,Glenea linwenhsini,"Lin, 2013",2013,\N,""
bfd7b431-8799-4099-a067-b3c353333603,Udinia pattersoni,"Hanford, 1974",1974,\N,""
2a868c25-3e11-4247-b224-9ca5d0c6bc7d,Culicoides pechumani,"Cochrane, 1974",1974,\N,""
a3f965ac-05af-40bd-b713-87fc1a7df60a,Luperina taurica,"Kljutshko, 1967",1967,\N,""
2414231c-5996-4ced-bd78-47eba5d36480,Fabrella tsugae,"(Farl.) Kirschst., 1941",1941,"Kirschstein, W. In: Hedwigia 90:90. (1941).",1941
51e64c60-4a3c-44f5-a199-57205f4204c9,Astragalus anfractuosus,Bunge,"","Bunge. In: Astrag. 1: 125 (1868), in clavi, et 2: 218. (1869).",1869
0c2aa734-26ce-4d64-8a10-d5c4a4036cf6,Virgatanytarsus subreflexens,"(Freeman, 1955)","",\N,""
152647e5-04c2-4e05-b858-1491cdf89575,Pandora muscivora,"(J.Schröt.) S.Keller, 2005",2005,"Keller, S.; Petrini, O. Keys to the identification of the arthropod pathogenic genera of the families Entomophthoraceae and Neozygitaceae (Zygomycetes), with descriptions of three new subfamilies and a new genus. In: Sydowia 57(1):41. (2005).",2005
b57d77d4-357f-462e-be87-14520fd555ad,Eugenia oleina,Wight,"",Wight. In: Ill. Ind. Bot. 2: 15. (1841).,1841
98b976f6-e817-4352-845d-6b1e5ee9cfdb,Grammitis rivularis,Parris,"",Parris. In: Kew Bull. 41(3): 514. (1986).,1986
4d4a801b-9854-4799-8ce2-01f9d6aac96b,Charaxes brutus andara,"Ward, 1873",1873,\N,""
708ebc5f-97be-4211-a18c-f58d38dc90d8,Nagurus formosanus,"(Verhoeff, 1928)","","Schmalfuss, H. World catalog of terrestrial isopods (Isopoda: Oniscidea). Stuttgarter Beiträge zur Naturkunde. Serie A, 654: 1-341. (2003).",2003
1f26709a-d218-46c1-accf-265c0d674885,Moraea pyrophila,Goldblatt,"",Goldblatt. In: Novon 8: 375. (1998).,1998
e13a2275-8ca9-4bce-b93d-957f6107f918,Ischnias saltensis,"Berg, 1892",1892,"Berg, C. Nova Hemiptera faunarum Argentinae et Uruguayensis. Anales de la Sociedad Cientifica Argentina 33: 193--205. (1892).",1892
35a37263-6a3c-4134-8b59-7318222a727b,Goryphus nursei,"(Cameron, 1907)","","Cameron, P. On the parasitic Hymenoptera collected by Major C.G. Nurse in the Bombay presidency. Journal of the Bombay Natural History Society. 17:584-595,1011-1012. (1907).",1907
4333b79e-5687-4c0e-8054-ac592427ecc7,Telmatettix hesperus,"(Morse, 1899)","",\N,""
3bfae9d9-efda-4b6b-8ea9-e4ffc30fc7f4,Leptotarsus (Macromastix) ornatus,"(Jaennicke, 1867)","",\N,""
6fb1fe56-a81c-413b-9583-d90a6e766fb8,Trachyderes variegatus var. dimidiatus,"Tippmann, 1953",1953,"TIPPMANN Friedrich F. Studien über Neotropische Longicornier - II (Coleoptera : Cerambycidae). Dusenia, Curitiba 4 (5-6): 313-363, 3 figs & 4 pls. (1953).",1953
08eb7d38-cdc7-47c2-a153-2801e71e781d,Pomacentrus fasciolatus,"Ogilby, 1889",1889,\N,""
13b458e4-c050-4f22-acf5-31e8f5eee515,Huberia semiserrata,DC.,"",DC. In: Prod. 3: 167. (1828).,1828
152c1f23-bccb-42e7-9938-a7dd7ccc925e,Kybos mesolinea,"(Davidson & DeLong, 1939)","","Davidson, R.H., DeLong, D.M. Studies of the genus Empoasca (Homoptera, Cicadellidae). Part VI. Twenty-two new species of Empoasca from North America. Ohio Journal of Science. 39(2): 110-118. (1939).",1939
7db2f457-3beb-4a69-9c4e-b62249ffab83,Phacalastor pseudomaidis,"Kirkaldy, 1906",1906,"Muir F. A. G. On some new species of leafhopper (Perkinsiella) on sugar cane. Bulletin. Hawaiian Sugar Planters' Association Experiment Station. Division of Entomology. Honolulu, 9: 4-11. (1911).",1911
a9d8b865-946a-4ceb-91bd-32a14a22087f,Chitalia nigrescens,"Casey, 1906",1906,"Casey, T. L. Observations on the staphylinid groups Aleocharinae and Xantholinini, chiefly of America. Transactions of the Academy of Science of St. Louis, 16: 125-434. (1906).",1906
91493b24-0354-4cc0-9e2b-f23db16a9e89,Stagonosporopsis centaureae,"Tennakoon, Camporesi & K.D.Hyde, 2016",2016,"Hyde et al. In: Fungal Diversity:10.1007/s13225-016-0373-x, [43]. (2016).",2016
de134a09-acae-48d5-94b2-e90df1a06af5,Ravenelia densifera,"J.F.Hennen & Cummins, 1990",1990,"Hennen, J.F.; Cummins, G.B. New species and nomenclature of Ravenelia in Neotropica. In: Rep. Tottori Mycol. Inst. 28:3. (1990).",1990
1c33b7bf-67e5-4639-bfb8-9a6062d7fe47,Montia fontana rivularis,(C.C.Gmelin) Schübler & Martens,"",Schübler & Martens. In: Fl. Würtemberg: 88. (1834).,1834
4e7cb17b-5b80-4a0e-9c11-845ffaa65457,Cirrospilus fuscipennis,"(Girault, 1916)","","Schauff, M.E.; LaSalle, J. Nomenclatural notes on genera of North American Eulophidae (Hymenoptera: Chalcidoidea). JOURBOOK: Proceedings of the Entomological Society of Washington VOLUME: 95(3) PAGES: 488-503. (1993).",1993
bfcd3a1b-4aaa-43b9-a96e-6408ded809f0,Neocollyris (Leptocollyris) pulchella,"Naviaux, 1995",1995,\N,""
9713cf98-1598-40ca-ad01-49bbd94c865c,Psilochorus texanus,"Slowik, 2009",2009,"Slowik, J. A review of the cellar spider genus Psilochorus Simon 1893 in America north of Mexico (Araneae: Pholcidae). Zootaxa 2144: 1-53. (2009).",2009
5e8ef0d8-6ffd-46c5-87f7-0bdcc13623b4,Agathidium (Agathidium) aikanae aikanae,"Hoshina, 1998",1998,\N,""
5950671e-6ce8-4b64-bde4-fa1e920caf47,Pterotopeza tarsalis,"(Schiner, 1868)","",\N,""
71730fa6-3d23-45f2-9db7-9088bab73038,Holospiridae,\N,"",\N,""
02344826-a42c-4597-9ba6-48a3524c74b4,Pheropsophus quadrimaculatus,"Hubenthal, 1914",1914,\N,""
42757f26-f3dc-442d-a88e-718f353bab06,Lithospermum secundum,(Maxim.) Nakai,"",Nakai. In: Bot. Mag. (Tokyo) 23: 107. (1909).,1909
881213bd-baf0-4213-bccc-cb09313877de,Zebinella craticula,"Faber, 2018",2018,\N,""
c1137d22-de0f-48d7-87bf-edd821950df4,Culex productus,"Senevet & Abonnenc, 1939",1939,\N,""
f9851a52-a858-4d57-8559-e75dad801d9c,Dacrymyces ceraceoides var. viridiflavus,"Rick, 1936",1936,"Rick, J.E. In: Brotéria, N.S. 5:76. (1936).",1936
df9a13f7-c32e-44bc-a153-052d99254ae9,Carabus (Eucarabus) namhaedoensis,"Kwon & Lee, 1984",1984,"KWON, Yong Jung & LEE, S.-M. Classification of the subfamily Carabinae from Korea (Coleoptera: Carabidae). -. Insecta Koreana (Series 4), 1984: 1-363, pls. (Seoul: Committee of Insecta Koreana). (1984).",1984
fb0083ac-11c3-4bae-87d4-d98a6ab88439,Maireina stilboidea,"(Speg.) W.B.Cooke, 1961",1961,"Cooke, W.B. In: Beih. Sydowia 4:94. (1961).",1961
32771430-cfb2-4b5b-9ecd-0d991b3f1959,Europiella morrisoni,"Schuh, 2004",2004,"Schuh, R.T. Revision of Europiella Reuter in North America, with the description of a new genus (Heteroptera: Miridae: Phylinae). American Museum Novitates 3463: 58 pp. (2004).",2004
8c695471-2403-4b6b-bc9a-f2bebbbaedc3,Permosisyra paurovenosa,"(Martynova, 1952)","","Martynova, O. M. Permskie setchatokrylye SSSR [=Permian Neuroptera of the USSR]. in Orlov, Y. A. (ed.). Materialy po faune paleozoya [=Materials for the Paleozoic fauna]. Akademiia Nauk SSSR, Trudy Paleontologicheskogo Instituta 40:197-237. (1952).",1952
b4b22ee2-60ba-4279-859b-3b2d635868ea,Coreocarpus parthenioides var. involutus,(E.L.Greene) E.B.Smith,"",\N,""
f2d87518-2e5a-4394-9d87-47a3f0f706b3,Poecilopsocus beaveri,"(New, 1972)","",\N,""
c10143e2-7c5b-4afd-8c57-801d21f3460f,Hevea spruceana,(Benth.) Müll.Arg.,"",Müll.Arg. In: Linnaea 34: 204. (1865).,1865
0d3c59a7-aaad-4ecc-a277-cd91ee82ab07,Dicranotropis ibadanensis,"(Muir, 1920)","",\N,""
a3f29189-0155-48ee-b228-28e0acf55c77,Carex uruguensis var. pseudoechinata,(Boeckeler) Kük.,"",\N,""
49f41c8f-8a49-40ed-8046-9922fa019104,Pentacalia ilicifolia,(L.fil.) Cuatrec. & H.Rob.,"","Cuatrec. & H. Rob. In: Phytologia, 76(5): 404. (1994).",1994
ee8ca094-b135-401d-a331-ec817cf950c1,Philonthus pallipes,"É.Blanchard, 1842",1842,"Blanchard, É. In: Blanchard, É. & A. Brullé. Insectes de l'Amérique Méridionale, recueillis par Alcide d'Orbigny, pp. 73-88. In: Voyage dans l'Amérique Méridionale + par Alcide d'Orbigny, + Vol. 6, part 2: Insectes. P. Bertrand, Paris; Ve. Levrault, Strasbourg. 232 pp., 32 pls. (1842).",1842
2bb6d05c-b472-4176-92a1-2942b092e747,Adoretus (Adoretus) saleemi,"Abdullah & Roohi, 1968",1968,"Abdullah M. & Roohi R.A. The Scarabaeidae, Coleoptera of Pakistan. Part 4. Adoretini with descriptions of eight new species of Adoretus from West Pakistan. Pakistan Journal of Scientific and industrial Research 11:415-422. (1968).",1968
7257a1de-182e-42f3-92e8-583c3ff5d19b,Brachys cephalicus,"Obenberger, 1923",1923,\N,""
1b58acb4-33c7-4b7e-9b4d-ad274747cb52,Morenoella phillipsii,"Doidge, 1924",1924,"Doidge, E.M. In: Bothalia 1(4):205. (1924).",1924
1d292d6d-41d2-4402-be91-24398d0186a4,Paraleius (Paraleius) leontonychus,"(Berlese, 1910)","",\N,""
923575dc-420d-4ebe-9898-b42f9c72f853,Selaginella uncinatum var. arborea,Mett.,"",Mett. In: Fil. Hort. Bot. Lips. 124. (1856).,1856
4e43dd35-ad65-4d41-9f86-2f9b397963b6,Paraonis platybranchia,"Hartman, 1961",1961,"Hartman, Olga. Catalogue of the Polychaetous Annelids of the World. Parts 1 and 2. Allan Hancock Foundation Occasional Paper. 23: 1-628. (1959).",1959
a2947ff5-18fa-4aa0-b68f-f532f07edb49,Lobelia digitata,Thunb.,"",Thunb. In: Act. Gorenk. 5: 62. (1811).,1811
2bac2aab-e4e6-457c-b50d-0f1a9e56a3c5,Amara aeruginosa,"Kolenati, 1845",1845,\N,""
b5c28274-da8f-4241-b415-2fb3bac87d0f,Arctostaphylos patula var. coalescens,W.Knight,"","W. Knight. In: Four Seasons, 7(1): 21. (1984).",1984
90da9c0e-e898-4655-ac26-1102eff8978b,Helix vallicola,"Pfeiffer, 1855",1855,"Pfeiffer, L. Descriptions of fifty-seven new species of Helicea, from Mr. Cuming's collection. Proceedings of the zoological Society of London. 22 (277) [“1854”]: 286-288; 22 (278) [“1854”]: 289-298. (1855).",1855
95474cc5-c410-4557-a6b6-d42a2ad38f72,Joartigasia rubiventris,"Hermann, 1912",1912,\N,""
3fe867ae-3dae-49eb-8ab0-83e4617662fd,Polybothris salebria,"Obenberger, 1942",1942,\N,""
ff62136b-b3c1-458d-97e1-8ce1cfe77ace,Euclea pilosa,Lour.,"",Lour. In: Fl. Cochinch.: 629. (1790).,1790
f97a0c2f-5ad0-4bca-9db8-c45330405118,Trigonostoma damasoi,"Cossignani, 2015",2015,"Nolf F. Trigonostoma damasoi Cossignani, 2015 a junior synonym of Trigonostoma gofasi Verhecken, 2007 (Mollusca: Gastropoda: Cancellariidae). Neptunea. 14(2): 15-19. (2017).",2017
d3b4b2cd-729e-4ae2-b9a1-ac399bf3f510,Oeneis bore hangaica,Korentzov & Solyanukov,"",\N,""
9ce2ec87-3614-4479-917e-026d4f94e268,Geodromicus kirschenblati,"Tikhomirova, 1973",1973,"Tikhomirova, A. L. In: Kryzhanovskij, O. L., A. L. Tikhomirova & L. D. Filatova. Stafilinidy (Coleoptera, Staphylinidae) Yuzhnogo Primor'ya, pp. 144-173. In: Gilyarov, M. (ed.). Ekologiya pochvennykh bespozvonochnykh. ""Izdatel'stvo ""Nauka"", Moskva. 226 pp."". (1973).",1973
8d31e132-e192-40d1-bcd1-79f92d0bbae8,Tillandsia moreliana,(Brongn.) Henfr.,"",Henfr. In: Gard. Mag. Bot. 3: 33. (1851).,1851
